ID,SequenceID,WellPosition,ScanPosition,Tag,RLU,RLU(RQ),Timestamp(ms)
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:9,,,8962,ValidSlopeSaturation,771294680
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:10,,,8681,ValidSlopeSaturation,771295933
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:11,,,8298,ValidSlopeSaturation,771297208
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:12,,,6283,ValidSlopeSaturation,771298467
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:1,,,55,ValidSlopeSaturation,771300686
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:2,,,73,ValidSlopeSaturation,771301937
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:3,,,128,ValidSlopeSaturation,771303200
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:4,,,131,ValidSlopeSaturation,771304456
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:5,,,103,ValidSlopeSaturation,771305706
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:6,,,122,ValidSlopeSaturation,771306959
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:7,,,847,ValidSlopeSaturation,771308219
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:8,,,7618,ValidSlopeSaturation,771309480
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:9,,,8261,ValidSlopeSaturation,771310728
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:10,,,8235,ValidSlopeSaturation,771312003
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:11,,,7853,ValidSlopeSaturation,771313260
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:12,,,6014,ValidSlopeSaturation,771314509
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:1,,,92,ValidSlopeSaturation,771316712
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:2,,,115,ValidSlopeSaturation,771317974
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:3,,,162,ValidSlopeSaturation,771319244
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:4,,,127,ValidSlopeSaturation,771320505
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:5,,,145,ValidSlopeSaturation,771321831
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:6,,,155,ValidSlopeSaturation,771323089
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:7,,,991,ValidSlopeSaturation,771324342
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:8,,,7057,ValidSlopeSaturation,771325592
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:9,,,8220,ValidSlopeSaturation,771326861
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:10,,,8318,ValidSlopeSaturation,771328120
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:11,,,7733,ValidSlopeSaturation,771329387
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:12,,,5773,ValidSlopeSaturation,771330649
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:1,,,70,ValidSlopeSaturation,771332856
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:2,,,77,ValidSlopeSaturation,771334107
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:3,,,126,ValidSlopeSaturation,771335339
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:4,,,118,ValidSlopeSaturation,771336595
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:5,,,118,ValidSlopeSaturation,771337868
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:6,,,140,ValidSlopeSaturation,771339139
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:7,,,333,ValidSlopeSaturation,771340402
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:8,,,4722,ValidSlopeSaturation,771341661
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:9,,,6565,ValidSlopeSaturation,771342910
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:10,,,6423,ValidSlopeSaturation,771344182
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:11,,,5989,ValidSlopeSaturation,771345455
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:12,,,3332,ValidSlopeSaturation,771346715
