ID,SequenceID,WellPosition,ScanPosition,Tag,RLU,RLU(RQ),Timestamp(ms)
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,A:1,,,153,ValidSlopeSaturation,1797410946
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,A:2,,,292,ValidSlopeSaturation,1797412217
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,A:3,,,1261,ValidSlopeSaturation,1797413462
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,A:4,,,2677,ValidSlopeSaturation,1797414719
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,A:5,,,9510,ValidSlopeSaturation,1797415965
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,A:6,,,14460,ValidSlopeSaturation,1797417209
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,A:7,,,13600,ValidSlopeSaturation,1797418464
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,A:8,,,14840,ValidSlopeSaturation,1797419776
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,A:9,,,14410,ValidSlopeSaturation,1797421028
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,A:10,,,14050,ValidSlopeSaturation,1797422276
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,A:11,,,14300,ValidSlopeSaturation,1797423532
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,A:12,,,12670,ValidSlopeSaturation,1797424788
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,B:1,,,176,ValidSlopeSaturation,1797426998
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,B:2,,,220,ValidSlopeSaturation,1797428253
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,B:3,,,1175,ValidSlopeSaturation,1797429518
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,B:4,,,2872,ValidSlopeSaturation,1797430773
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,B:5,,,13430,ValidSlopeSaturation,1797432025
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,B:6,,,17390,ValidSlopeSaturation,1797433272
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,B:7,,,16950,ValidSlopeSaturation,1797434525
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,B:8,,,16700,ValidSlopeSaturation,1797435775
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,B:9,,,16750,ValidSlopeSaturation,1797437041
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,B:10,,,17740,ValidSlopeSaturation,1797438299
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,B:11,,,18430,ValidSlopeSaturation,1797439556
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,B:12,,,16640,ValidSlopeSaturation,1797440807
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,C:1,,,187,ValidSlopeSaturation,1797443019
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,C:2,,,238,ValidSlopeSaturation,1797444276
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,C:3,,,423,ValidSlopeSaturation,1797445533
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,C:4,,,2008,ValidSlopeSaturation,1797446794
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,C:5,,,10960,ValidSlopeSaturation,1797448038
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,C:6,,,17580,ValidSlopeSaturation,1797449287
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,C:7,,,17080,ValidSlopeSaturation,1797450601
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,C:8,,,19000,ValidSlopeSaturation,1797451859
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,C:9,,,18170,ValidSlopeSaturation,1797453124
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,C:10,,,17190,ValidSlopeSaturation,1797454378
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,C:11,,,16780,ValidSlopeSaturation,1797455640
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,C:12,,,16150,ValidSlopeSaturation,1797456891
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,D:1,,,136,ValidSlopeSaturation,1797459110
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,D:2,,,186,ValidSlopeSaturation,1797460356
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,D:3,,,476,ValidSlopeSaturation,1797461610
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,D:4,,,1511,ValidSlopeSaturation,1797462871
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,D:5,,,10470,ValidSlopeSaturation,1797464118
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,D:6,,,17980,ValidSlopeSaturation,1797465378
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,D:7,,,17350,ValidSlopeSaturation,1797466638
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,D:8,,,17900,ValidSlopeSaturation,1797467883
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,D:9,,,17740,ValidSlopeSaturation,1797469128
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,D:10,,,20200,ValidSlopeSaturation,1797470383
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,D:11,,,18240,ValidSlopeSaturation,1797471634
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,D:12,,,16940,ValidSlopeSaturation,1797472885
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:1,,,151,ValidSlopeSaturation,1797475085
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:2,,,207,ValidSlopeSaturation,1797476337
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:3,,,371,ValidSlopeSaturation,1797477586
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:4,,,1905,ValidSlopeSaturation,1797478829
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:5,,,9594,ValidSlopeSaturation,1797480081
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:6,,,17240,ValidSlopeSaturation,1797481383
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:7,,,18760,ValidSlopeSaturation,1797482642
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:8,,,19250,ValidSlopeSaturation,1797483888
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:9,,,17590,ValidSlopeSaturation,1797485149
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:10,,,17730,ValidSlopeSaturation,1797486405
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:11,,,17430,ValidSlopeSaturation,1797487665
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,E:12,,,15930,ValidSlopeSaturation,1797488916
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:1,,,168,ValidSlopeSaturation,1797491136
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:2,,,195,ValidSlopeSaturation,1797492382
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:3,,,365,ValidSlopeSaturation,1797493638
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:4,,,1168,ValidSlopeSaturation,1797494895
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:5,,,8549,ValidSlopeSaturation,1797496149
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:6,,,17780,ValidSlopeSaturation,1797497397
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:7,,,17850,ValidSlopeSaturation,1797498655
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:8,,,18670,ValidSlopeSaturation,1797499917
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:9,,,16910,ValidSlopeSaturation,1797501172
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:10,,,17260,ValidSlopeSaturation,1797502438
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:11,,,17820,ValidSlopeSaturation,1797503684
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,F:12,,,16670,ValidSlopeSaturation,1797504928
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:1,,,141,ValidSlopeSaturation,1797507130
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:2,,,222,ValidSlopeSaturation,1797508392
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:3,,,518,ValidSlopeSaturation,1797509648
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:4,,,2897,ValidSlopeSaturation,1797510897
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:5,,,12690,ValidSlopeSaturation,1797512226
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:6,,,18090,ValidSlopeSaturation,1797513475
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:7,,,17890,ValidSlopeSaturation,1797514715
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:8,,,18030,ValidSlopeSaturation,1797515976
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:9,,,17780,ValidSlopeSaturation,1797517246
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:10,,,15850,ValidSlopeSaturation,1797518503
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:11,,,16540,ValidSlopeSaturation,1797519753
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,G:12,,,16090,ValidSlopeSaturation,1797521000
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:1,,,92,ValidSlopeSaturation,1797523215
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:2,,,176,ValidSlopeSaturation,1797524470
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:3,,,306,ValidSlopeSaturation,1797525732
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:4,,,993,ValidSlopeSaturation,1797526987
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:5,,,8008,ValidSlopeSaturation,1797528235
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:6,,,16310,ValidSlopeSaturation,1797529499
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:7,,,16920,ValidSlopeSaturation,1797530757
0dd59e35-eaf7-49d9-820d-4e67fd7ec896,0,H:8,,,17370,ValidSlopeSaturation,1797532030
